courier_id,accept_date,region_id,task_count,avg_delivery_duration_min,avg_distance_km,delivery_hour_mode,high_load,task_count_c,hour_bin,duration_trimmed
344,2023-07-26,25,36,75.08333333333333,0.6265625576135503,8,1,11,Morning,75.08333333333333
344,2023-07-27,25,33,68.51515151515152,0.7633716122923836,16,1,8,Afternoon,68.51515151515152
344,2023-07-28,25,40,49.975,0.8898119735450901,15,1,15,Afternoon,49.975
344,2023-07-29,25,39,43.69230769230769,0.7826064926593796,8,1,14,Morning,43.69230769230769
344,2023-07-30,25,29,59.48275862068966,0.5678592107793193,8,1,4,Morning,59.48275862068966
344,2023-07-31,25,32,46.46875,0.7257177697791526,15,1,7,Afternoon,46.46875
344,2023-08-01,25,41,59.97560975609756,0.7272752436501401,11,1,16,Morning,59.97560975609756
344,2023-08-02,25,31,34.774193548387096,0.7888036869012361,16,1,6,Afternoon,34.774193548387096
344,2023-08-11,25,49,64.34693877551021,0.5939217598778442,9,1,24,Morning,64.34693877551021
344,2023-08-12,25,35,85.6,0.6039387705123506,8,1,10,Morning,85.6
344,2023-08-13,25,34,51.294117647058826,0.707160567723607,8,1,9,Morning,51.294117647058826
344,2023-08-14,25,39,34.666666666666664,0.6978675093741566,8,1,14,Morning,34.666666666666664
344,2023-08-15,25,51,50.98039215686274,0.6442694601605754,8,1,26,Morning,50.98039215686274
344,2023-08-16,25,38,40.21052631578947,0.7448455485333336,8,1,13,Morning,40.21052631578947
344,2023-08-17,25,45,47.44444444444444,0.7095044147901487,8,1,20,Morning,47.44444444444444
344,2023-08-18,25,39,39.02564102564103,0.5818247271465519,9,1,14,Morning,39.02564102564103
344,2023-08-19,25,34,41.23529411764706,0.6792580452871381,8,1,9,Morning,41.23529411764706
344,2023-08-20,25,33,37.72727272727273,0.7860268795841727,8,1,8,Morning,37.72727272727273
344,2023-08-21,25,48,44.666666666666664,0.8817325357132654,10,1,23,Morning,44.666666666666664
344,2023-08-22,25,54,52.2037037037037,0.909955455336461,8,1,29,Morning,52.2037037037037
344,2023-08-23,25,49,42.91836734693877,0.815302782969527,9,1,24,Morning,42.91836734693877
344,2023-08-24,25,42,45.333333333333336,0.724636494216203,16,1,17,Afternoon,45.333333333333336
344,2023-08-25,25,48,40.8125,0.755798263658733,8,1,23,Morning,40.8125
344,2023-08-26,25,45,37.13333333333333,0.8250577094648004,8,1,20,Morning,37.13333333333333
344,2023-08-27,25,54,37.925925925925924,0.6482849962093465,8,1,29,Morning,37.925925925925924
344,2023-08-28,25,55,38.981818181818184,0.7224185030573745,10,1,30,Morning,38.981818181818184
344,2023-08-29,25,47,32.38297872340426,0.7403401946393674,16,1,22,Afternoon,32.38297872340426
344,2023-08-30,25,48,32.979166666666664,0.7880566418716416,17,1,23,Afternoon,32.979166666666664
344,2023-08-31,25,45,40.84444444444444,0.8178778545197162,16,1,20,Afternoon,40.84444444444444
344,2023-09-01,25,37,35.0,0.7272184836737869,16,1,12,Afternoon,35.0
344,2023-09-02,25,21,30.523809523809526,0.8750668012305403,16,0,-4,Afternoon,30.523809523809526
344,2023-09-03,25,26,52.03846153846154,0.6577412075079226,17,1,1,Afternoon,52.03846153846154
344,2023-09-04,25,28,36.214285714285715,0.6932159762454562,9,1,3,Morning,36.214285714285715
344,2023-09-05,25,28,34.035714285714285,0.8143002483629243,16,1,3,Afternoon,34.035714285714285
344,2023-09-06,25,13,32.92307692307692,0.820381796119775,8,0,-12,Morning,32.92307692307692
344,2023-09-07,25,19,29.473684210526315,0.8411175688258625,7,0,-6,Morning,29.473684210526315
344,2023-09-08,25,20,25.0,0.8819931799209748,10,0,-5,Morning,25.0
344,2023-09-09,25,21,51.142857142857146,0.6323482893539443,16,0,-4,Afternoon,51.142857142857146
344,2023-09-10,25,27,36.851851851851855,0.6936570578719637,15,1,2,Afternoon,36.851851851851855
344,2023-09-11,25,34,39.23529411764706,0.6336473018988895,8,1,9,Morning,39.23529411764706
344,2023-09-12,25,38,30.94736842105263,0.6801174977039275,8,1,13,Morning,30.94736842105263
344,2023-09-13,25,25,34.76,0.7713352718256238,16,0,0,Afternoon,34.76
344,2023-09-14,25,21,35.80952380952381,0.6888884557111999,16,0,-4,Afternoon,35.80952380952381
344,2023-09-15,25,32,55.9375,0.8879590387724514,8,1,7,Morning,55.9375
344,2023-09-16,25,40,35.325,0.6854314703841038,9,1,15,Morning,35.325
344,2023-09-17,25,35,30.2,0.745239394398312,9,1,10,Morning,30.2
344,2023-09-18,25,48,37.354166666666664,0.7352469231391309,10,1,23,Morning,37.354166666666664
344,2023-09-19,25,40,38.85,0.7295560085053634,16,1,15,Afternoon,38.85
344,2023-09-20,25,32,41.03125,0.9002839796805121,8,1,7,Morning,41.03125
344,2023-09-21,25,42,46.785714285714285,0.7802610899955666,8,1,17,Morning,46.785714285714285
344,2023-09-22,25,45,37.08888888888889,0.6755594010934216,8,1,20,Morning,37.08888888888889
344,2023-09-23,25,26,35.46153846153846,0.6382764382103829,8,1,1,Morning,35.46153846153846
344,2023-09-24,25,39,47.43589743589744,0.7480147867590295,8,1,14,Morning,47.43589743589744
344,2023-09-25,25,14,34.07142857142857,0.9008339089867538,9,0,-11,Morning,34.07142857142857
344,2023-09-26,25,30,29.366666666666667,0.6906559175530232,8,1,5,Morning,29.366666666666667
344,2023-09-27,25,17,57.23529411764706,0.9816837462186463,12,0,-8,Afternoon,57.23529411764706
344,2023-09-28,25,17,27.88235294117647,0.830562579607558,8,0,-8,Morning,27.88235294117647
344,2023-09-29,25,26,53.69230769230769,1.110890966746551,8,1,1,Morning,53.69230769230769
344,2023-09-30,25,27,67.25925925925925,1.3372543359994433,9,1,2,Morning,67.25925925925925
344,2023-10-01,25,35,39.82857142857143,0.8220114003759076,16,1,10,Afternoon,39.82857142857143
344,2023-10-02,25,39,53.743589743589745,0.8286956859158846,8,1,14,Morning,53.743589743589745
344,2023-10-03,25,33,38.15151515151515,0.8383208205068698,10,1,8,Morning,38.15151515151515
344,2023-10-04,25,29,45.275862068965516,0.7812464939223251,8,1,4,Morning,45.275862068965516
344,2023-10-05,25,32,41.84375,0.8221337862965424,15,1,7,Afternoon,41.84375
344,2023-10-06,25,44,49.65909090909091,0.8198681642941076,16,1,19,Afternoon,49.65909090909091
344,2023-10-07,25,41,61.829268292682926,0.8413129172779914,16,1,16,Afternoon,61.829268292682926
344,2023-10-08,25,41,47.02439024390244,0.8481151598319865,16,1,16,Afternoon,47.02439024390244
344,2023-10-09,25,40,48.65,0.8412945743657229,16,1,15,Afternoon,48.65
344,2023-10-10,25,40,39.025,0.8238559502961385,11,1,15,Morning,39.025
344,2023-10-11,25,30,44.6,0.8438571964144546,8,1,5,Morning,44.6
344,2023-10-13,25,45,39.111111111111114,0.8018765804608062,9,1,20,Morning,39.111111111111114
344,2023-10-14,25,36,43.77777777777778,0.8009313913820807,16,1,11,Afternoon,43.77777777777778
344,2023-10-15,25,26,39.07692307692308,0.8481672292807567,16,1,1,Afternoon,39.07692307692308
344,2023-10-16,25,36,39.166666666666664,0.8176512078940094,17,1,11,Afternoon,39.166666666666664
344,2023-10-17,25,20,42.6,0.8034227218192674,8,0,-5,Morning,42.6
344,2023-10-18,25,42,36.80952380952381,0.8184894655492666,10,1,17,Morning,36.80952380952381
344,2023-10-19,25,25,57.12,0.886841941909441,8,0,0,Morning,57.12
344,2023-10-20,25,25,49.2,0.7949903672558958,7,0,0,Morning,49.2
344,2023-10-21,25,19,35.78947368421053,0.8524367880024311,8,0,-6,Morning,35.78947368421053
344,2023-10-22,25,17,38.294117647058826,0.787060063714312,16,0,-8,Afternoon,38.294117647058826
344,2023-10-23,25,17,38.411764705882355,0.8825800856806503,15,0,-8,Afternoon,38.411764705882355
344,2023-10-24,25,16,30.0625,0.8408093279088654,10,0,-9,Morning,30.0625
344,2023-10-25,25,23,59.21739130434783,0.8585589379798159,16,0,-2,Afternoon,59.21739130434783
344,2023-10-26,25,18,36.55555555555556,0.8792530931590741,16,0,-7,Afternoon,36.55555555555556
344,2023-10-27,25,29,55.206896551724135,0.8436747658629176,16,1,4,Afternoon,55.206896551724135
344,2023-10-28,25,33,44.121212121212125,0.7686152590107905,8,1,8,Morning,44.121212121212125
344,2023-10-29,25,31,75.38709677419355,0.7397034599592109,8,1,6,Morning,75.38709677419355
344,2023-10-30,25,30,60.63333333333333,0.6977781187589057,8,1,5,Morning,60.63333333333333
344,2023-10-31,25,27,44.55555555555556,0.7731358052600995,10,1,2,Morning,44.55555555555556
352,2023-05-01,87,6,306.0,1.3171769636017552,15,0,-19,Afternoon,306.0
352,2023-05-02,87,2,124.5,1.3252313096483868,12,0,-23,Afternoon,124.5
352,2023-05-03,87,1,255.0,1.3185012364648252,7,0,-24,Morning,255.0
352,2023-05-04,87,2,122.5,1.310097661743735,15,0,-23,Afternoon,122.5
352,2023-05-05,87,2,97.5,0.8499659312128172,7,0,-23,Morning,97.5
352,2023-05-06,87,2,261.0,1.3021427795078477,9,0,-23,Morning,261.0
352,2023-05-07,87,1,376.0,1.3163511636086394,7,0,-24,Morning,376.0
352,2023-05-08,87,1,115.0,1.3293319804614656,13,0,-24,Afternoon,115.0
352,2023-05-09,87,4,226.5,1.3130600799028473,10,0,-21,Morning,226.5
352,2023-05-10,87,2,203.5,1.3251955094747385,8,0,-23,Morning,203.5
352,2023-05-16,87,1,273.0,1.3171240777824507,10,0,-24,Morning,273.0
352,2023-05-17,87,1,304.0,1.3076365305304793,12,0,-24,Afternoon,304.0
352,2023-05-18,87,1,87.0,1.3193053123973835,17,0,-24,Afternoon,87.0
352,2023-05-19,87,2,357.0,1.3211328067194414,7,0,-23,Morning,357.0
352,2023-05-20,87,2,280.5,0.05138707458830314,9,0,-23,Morning,280.5
352,2023-05-21,87,4,268.0,0.3057094224662454,9,0,-21,Morning,268.0
352,2023-05-22,87,3,260.3333333333333,1.0065111752648888,7,0,-22,Morning,260.3333333333333
352,2023-05-23,87,2,156.5,0.6684472468851345,10,0,-23,Morning,156.5
352,2023-05-24,87,2,272.5,0.02992996914811523,8,0,-23,Morning,272.5
352,2023-05-25,87,2,252.0,0.030199848981230765,9,0,-23,Morning,252.0
352,2023-05-26,87,1,116.0,0.07935825213171444,14,0,-24,Afternoon,116.0
352,2023-05-27,87,3,196.0,0.8977833644798916,8,0,-22,Morning,196.0
352,2023-05-28,87,2,315.5,0.015848973360443764,8,0,-23,Morning,315.5
352,2023-05-29,87,1,61.0,0.05712065781485999,14,0,-24,Afternoon,61.0
352,2023-05-30,87,3,191.66666666666666,0.21759419528598853,15,0,-22,Afternoon,191.66666666666666
352,2023-05-31,87,1,452.0,0.042049492288180945,9,0,-24,Morning,451.02999999999884
352,2023-06-01,87,3,122.0,0.2656263245863944,14,0,-22,Afternoon,122.0
352,2023-06-02,87,22,50.18181818181818,0.7187082576473312,12,0,-3,Afternoon,50.18181818181818
352,2023-06-03,87,26,53.57692307692308,0.7146392641128025,8,1,1,Morning,53.57692307692308
352,2023-06-04,87,26,72.38461538461539,0.7704621994465749,10,1,1,Morning,72.38461538461539
352,2023-06-05,87,20,78.45,0.7205224436320922,14,0,-5,Afternoon,78.45
352,2023-06-06,87,33,82.87878787878788,0.8204481874740678,9,1,8,Morning,82.87878787878788
352,2023-06-07,87,27,85.74074074074075,0.761065393731854,15,1,2,Afternoon,85.74074074074075
352,2023-06-08,87,11,86.27272727272727,0.7243608644038975,11,0,-14,Morning,86.27272727272727
352,2023-06-09,87,12,105.5,0.9611441607362047,16,0,-13,Afternoon,105.5
352,2023-06-10,87,16,103.125,0.8920614637960229,20,0,-9,Evening,103.125
352,2023-06-11,87,22,45.72727272727273,0.6757913550014332,10,0,-3,Morning,45.72727272727273
352,2023-06-12,87,24,47.166666666666664,0.6714728056734952,18,0,-1,Evening,47.166666666666664
352,2023-06-13,87,19,87.47368421052632,0.7354837467016447,9,0,-6,Morning,87.47368421052632
352,2023-06-14,87,23,84.52173913043478,0.6621361387981579,16,0,-2,Afternoon,84.52173913043478
352,2023-06-15,87,24,64.79166666666667,0.6228941791507534,17,0,-1,Afternoon,64.79166666666667
352,2023-06-16,87,31,51.58064516129032,0.6099892824980295,8,1,6,Morning,51.58064516129032
352,2023-06-17,87,40,46.925,0.6211249102044845,20,1,15,Evening,46.925
352,2023-06-18,87,33,46.45454545454545,0.6541455470728128,15,1,8,Afternoon,46.45454545454545
352,2023-06-19,87,30,51.86666666666667,0.5818585506430191,8,1,5,Morning,51.86666666666667
352,2023-06-20,87,28,48.785714285714285,0.6307186371563193,18,1,3,Evening,48.785714285714285
352,2023-06-21,87,29,50.6551724137931,0.6700922173090492,17,1,4,Afternoon,50.6551724137931
352,2023-06-22,87,22,57.04545454545455,0.6394701276637147,8,0,-3,Morning,57.04545454545455
352,2023-06-23,87,26,52.61538461538461,0.7063681572852359,8,1,1,Morning,52.61538461538461
352,2023-06-24,87,22,55.86363636363637,0.7162920040412775,14,0,-3,Afternoon,55.86363636363637
352,2023-06-25,87,22,68.5,0.634603285801782,9,0,-3,Morning,68.5
352,2023-06-26,87,24,52.333333333333336,0.6981047400484521,15,0,-1,Afternoon,52.333333333333336
352,2023-06-27,87,27,93.81481481481481,0.7789869833912063,8,1,2,Morning,93.81481481481481
352,2023-06-28,87,27,61.7037037037037,0.6922901170262534,10,1,2,Morning,61.7037037037037
352,2023-06-29,87,28,88.96428571428571,0.7160335727609949,7,1,3,Morning,88.96428571428571
352,2023-06-30,87,14,53.42857142857143,0.6786741405050722,14,0,-11,Afternoon,53.42857142857143
352,2023-07-01,87,32,61.9375,0.7563866371425497,9,1,7,Morning,61.9375
352,2023-07-02,87,36,74.83333333333333,0.7139341743805367,8,1,11,Morning,74.83333333333333
352,2023-07-03,87,26,74.26923076923077,0.7299947252646347,8,1,1,Morning,74.26923076923077
352,2023-07-04,87,27,72.0,0.7440820406009808,7,1,2,Morning,72.0
352,2023-07-05,87,29,70.10344827586206,0.7202248251264778,7,1,4,Morning,70.10344827586206
352,2023-07-06,87,35,72.11428571428571,0.7196637713901411,7,1,10,Morning,72.11428571428571
352,2023-07-07,87,29,91.96551724137932,0.7051610637208879,8,1,4,Morning,91.96551724137932
352,2023-07-08,87,34,71.47058823529412,0.7214808129922867,8,1,9,Morning,71.47058823529412
352,2023-07-09,87,30,85.23333333333333,0.7279109884480162,7,1,5,Morning,85.23333333333333
352,2023-07-10,87,38,98.13157894736842,0.7222416394661537,8,1,13,Morning,98.13157894736842
352,2023-07-11,87,46,83.0,0.6871872777901858,14,1,21,Afternoon,83.0
352,2023-07-12,87,34,59.11764705882353,0.6603611557346395,12,1,9,Afternoon,59.11764705882353
352,2023-07-13,87,33,66.84848484848484,0.7163341250345739,15,1,8,Afternoon,66.84848484848484
352,2023-07-14,87,48,60.145833333333336,0.7124278242727468,16,1,23,Afternoon,60.145833333333336
352,2023-07-15,87,45,59.93333333333333,0.7417250334268564,16,1,20,Afternoon,59.93333333333333
352,2023-07-16,87,37,72.0,0.7171839354643693,8,1,12,Morning,72.0
352,2023-07-17,87,33,78.72727272727273,0.7384283258572075,8,1,8,Morning,78.72727272727273
352,2023-07-18,87,41,65.85365853658537,0.6998046876483992,14,1,16,Afternoon,65.85365853658537
352,2023-07-19,87,29,73.93103448275862,0.7298525675399494,7,1,4,Morning,73.93103448275862
352,2023-07-20,87,33,62.84848484848485,0.7426172099719188,7,1,8,Morning,62.84848484848485
352,2023-07-21,87,32,81.8125,0.7278657486151277,7,1,7,Morning,81.8125
352,2023-07-22,87,31,62.45161290322581,0.7141889149414934,8,1,6,Morning,62.45161290322581
352,2023-07-23,87,33,84.18181818181819,0.6894407501719658,7,1,8,Morning,84.18181818181819
352,2023-07-24,87,33,61.57575757575758,0.698478565318258,11,1,8,Morning,61.57575757575758
352,2023-07-25,87,37,68.51351351351352,0.7147472318652655,8,1,12,Morning,68.51351351351352
352,2023-07-29,87,40,53.825,0.7302599216733509,8,1,15,Morning,53.825
352,2023-07-30,87,28,82.64285714285714,0.7281639661411256,7,1,3,Morning,82.64285714285714
352,2023-07-31,87,40,66.175,0.7725791384627826,7,1,15,Morning,66.175
352,2023-08-01,87,38,67.15789473684211,0.7405328267274467,7,1,13,Morning,67.15789473684211
352,2023-08-02,87,41,75.1951219512195,0.7737235077290939,14,1,16,Afternoon,75.1951219512195
352,2023-08-03,87,42,76.76190476190476,0.719139238900573,14,1,17,Afternoon,76.76190476190476
352,2023-08-04,87,42,56.166666666666664,0.7197524263869334,8,1,17,Morning,56.166666666666664
352,2023-08-05,87,40,59.075,0.7514419098810075,8,1,15,Morning,59.075
352,2023-08-06,87,42,78.64285714285714,0.7407177244837181,14,1,17,Afternoon,78.64285714285714
352,2023-08-07,87,35,47.08571428571429,0.7207959702289488,15,1,10,Afternoon,47.08571428571429
352,2023-08-08,87,39,69.94871794871794,0.7100738352010945,7,1,14,Morning,69.94871794871794
352,2023-08-09,87,40,64.2,0.7219199670312382,7,1,15,Morning,64.2
352,2023-08-10,87,45,77.97777777777777,0.7283852871499817,10,1,20,Morning,77.97777777777777
352,2023-08-11,87,45,63.13333333333333,0.7164759566541316,11,1,20,Morning,63.13333333333333
352,2023-08-12,87,42,49.166666666666664,0.7289124341373308,8,1,17,Morning,49.166666666666664
352,2023-08-13,87,44,66.38636363636364,0.7312014113757077,8,1,19,Morning,66.38636363636364
352,2023-08-14,87,39,62.61538461538461,0.7697425103847555,8,1,14,Morning,62.61538461538461
352,2023-08-15,87,35,69.4,0.7151684597622461,10,1,10,Morning,69.4
352,2023-08-16,87,34,53.088235294117645,0.7073085338101383,10,1,9,Morning,53.088235294117645
352,2023-08-17,87,34,73.02941176470588,0.7296310389586701,15,1,9,Afternoon,73.02941176470588
352,2023-08-18,87,33,73.45454545454545,0.7270610003935719,10,1,8,Morning,73.45454545454545
352,2023-08-19,87,33,76.12121212121212,0.7173180129609189,9,1,8,Morning,76.12121212121212
352,2023-08-20,87,30,64.93333333333334,0.7239535285801609,7,1,5,Morning,64.93333333333334
352,2023-08-21,87,32,69.46875,0.721083674616744,8,1,7,Morning,69.46875
352,2023-08-22,87,37,76.08108108108108,0.7362468741135442,8,1,12,Morning,76.08108108108108
352,2023-08-23,87,36,69.97222222222223,0.7190525264910205,8,1,11,Morning,69.97222222222223
352,2023-08-24,87,34,67.58823529411765,0.7145701677456312,14,1,9,Afternoon,67.58823529411765
352,2023-08-25,87,36,87.69444444444444,0.7127472323807027,10,1,11,Morning,87.69444444444444
352,2023-08-26,87,34,69.32352941176471,0.7407317266960294,10,1,9,Morning,69.32352941176471
352,2023-08-27,87,34,69.32352941176471,0.6925688268023006,11,1,9,Morning,69.32352941176471
352,2023-08-28,87,40,61.875,0.729888648076489,9,1,15,Morning,61.875
352,2023-08-29,87,39,58.41025641025641,0.7277419075118946,15,1,14,Afternoon,58.41025641025641
352,2023-08-30,87,40,56.25,0.7228918443362682,8,1,15,Morning,56.25
352,2023-08-31,87,39,73.25641025641026,0.7300137312513374,8,1,14,Morning,73.25641025641026
352,2023-09-01,87,12,85.91666666666667,0.6723408931739692,8,0,-13,Morning,85.91666666666667
352,2023-09-02,87,25,58.4,0.715404598531959,10,0,0,Morning,58.4
352,2023-09-03,87,45,87.95555555555555,0.6975420067698318,10,1,20,Morning,87.95555555555555
352,2023-09-04,87,42,67.57142857142857,0.7234148339199452,11,1,17,Morning,67.57142857142857
352,2023-09-05,87,34,63.6764705882353,0.7625283689014265,10,1,9,Morning,63.6764705882353
352,2023-09-06,87,36,77.63888888888889,0.6716794694300922,11,1,11,Morning,77.63888888888889
352,2023-09-07,87,30,88.76666666666667,0.7254343049797782,15,1,5,Afternoon,88.76666666666667
352,2023-09-08,87,58,71.43103448275862,0.7205495623953957,17,1,33,Afternoon,71.43103448275862
352,2023-09-09,87,62,68.40322580645162,0.7138192578173616,16,1,37,Afternoon,68.40322580645162
352,2023-09-10,87,44,59.68181818181818,0.711243780760667,14,1,19,Afternoon,59.68181818181818
352,2023-09-11,87,38,66.21052631578948,0.6973521837856392,8,1,13,Morning,66.21052631578948
352,2023-09-12,87,42,70.9047619047619,0.7161851124360051,7,1,17,Morning,70.9047619047619
352,2023-09-13,87,36,63.916666666666664,0.7023626906999443,8,1,11,Morning,63.916666666666664
352,2023-09-14,87,44,64.93181818181819,0.7144168737819601,15,1,19,Afternoon,64.93181818181819
352,2023-09-15,87,31,58.774193548387096,0.7497497227956811,9,1,6,Morning,58.774193548387096
352,2023-09-16,87,37,60.432432432432435,0.7138674702733954,8,1,12,Morning,60.432432432432435
352,2023-09-17,87,35,73.51428571428572,0.7356584873599497,8,1,10,Morning,73.51428571428572
352,2023-09-18,87,41,89.97560975609755,0.705730017744136,8,1,16,Morning,89.97560975609755
352,2023-09-19,87,42,53.54761904761905,0.7281839584612749,9,1,17,Morning,53.54761904761905
352,2023-09-20,87,36,78.69444444444444,0.7021888858095164,10,1,11,Morning,78.69444444444444
352,2023-09-21,87,35,81.2,0.7202661705056073,10,1,10,Morning,81.2
352,2023-09-22,87,36,73.11111111111111,0.7237053849067063,10,1,11,Morning,73.11111111111111
352,2023-09-23,87,34,67.1470588235294,0.7257352363612746,9,1,9,Morning,67.1470588235294
352,2023-09-24,87,43,58.97674418604651,0.6992067354294927,14,1,18,Afternoon,58.97674418604651
352,2023-09-25,87,35,58.285714285714285,0.7176542937351806,9,1,10,Morning,58.285714285714285
352,2023-09-26,87,38,56.78947368421053,0.7369509526522791,9,1,13,Morning,56.78947368421053
352,2023-09-27,87,38,68.23684210526316,0.7607136083542206,11,1,13,Morning,68.23684210526316
352,2023-09-28,87,47,56.1063829787234,0.7315042952154567,15,1,22,Afternoon,56.1063829787234
352,2023-09-29,87,42,58.023809523809526,0.7128875137393785,8,1,17,Morning,58.023809523809526
352,2023-09-30,87,42,72.73809523809524,0.6649758823746182,9,1,17,Morning,72.73809523809524
352,2023-10-01,87,39,70.41025641025641,0.7149622956480389,7,1,14,Morning,70.41025641025641
352,2023-10-02,87,38,71.78947368421052,0.7043011524343028,8,1,13,Morning,71.78947368421052
352,2023-10-03,87,43,77.97674418604652,0.7193944451178507,8,1,18,Morning,77.97674418604652
352,2023-10-04,87,32,61.21875,0.7029022553232606,10,1,7,Morning,61.21875
352,2023-10-05,87,33,73.0909090909091,0.6427201490724328,8,1,8,Morning,73.0909090909091
352,2023-10-06,87,32,64.09375,0.7158729158841953,8,1,7,Morning,64.09375
352,2023-10-07,87,35,61.82857142857143,0.7274008226585155,8,1,10,Morning,61.82857142857143
352,2023-10-08,87,48,69.5625,0.7230204790923906,8,1,23,Morning,69.5625
352,2023-10-09,87,42,64.61904761904762,0.7154397060143413,10,1,17,Morning,64.61904761904762
352,2023-10-10,87,44,65.88636363636364,0.7049722276994572,15,1,19,Afternoon,65.88636363636364
352,2023-10-11,87,32,79.71875,0.6916725914542632,8,1,7,Morning,79.71875
352,2023-10-12,87,44,66.52272727272727,0.6916700546915022,16,1,19,Afternoon,66.52272727272727
352,2023-10-13,87,48,59.625,0.7113469894824084,12,1,23,Afternoon,59.625
352,2023-10-14,87,58,81.48275862068965,0.7210666448155912,10,1,33,Morning,81.48275862068965
352,2023-10-15,87,39,71.43589743589743,0.7195571697962807,8,1,14,Morning,71.43589743589743
352,2023-10-16,87,33,70.3030303030303,0.7077398081763143,14,1,8,Afternoon,70.3030303030303
352,2023-10-17,87,42,62.11904761904762,0.7067287372362221,14,1,17,Afternoon,62.11904761904762
352,2023-10-18,87,36,65.66666666666667,0.6930788273685973,10,1,11,Morning,65.66666666666667
352,2023-10-19,87,40,79.2,0.702512176500579,10,1,15,Morning,79.2
352,2023-10-20,87,30,59.4,0.7079766049567062,14,1,5,Afternoon,59.4
352,2023-10-21,87,32,66.53125,0.7397125085598434,14,1,7,Afternoon,66.53125
352,2023-10-22,87,34,69.6470588235294,0.7320481957999675,8,1,9,Morning,69.6470588235294
352,2023-10-23,87,34,72.94117647058823,0.7310542506021647,14,1,9,Afternoon,72.94117647058823
352,2023-10-24,87,35,57.17142857142857,0.6963452974172034,8,1,10,Morning,57.17142857142857
352,2023-10-25,87,38,56.39473684210526,0.6439837319520475,14,1,13,Afternoon,56.39473684210526
352,2023-10-26,87,44,65.11363636363636,0.6536855430989414,10,1,19,Morning,65.11363636363636
352,2023-10-27,87,38,54.78947368421053,0.658759817943286,12,1,13,Afternoon,54.78947368421053
352,2023-10-30,87,26,60.38461538461539,0.6243839966632836,10,1,1,Morning,60.38461538461539
352,2023-10-31,87,25,57.64,0.6695470154930925,10,0,0,Morning,57.64
358,2023-06-05,77,2,116.0,1.7219078863299657,12,0,-23,Afternoon,116.0
358,2023-06-06,77,10,109.4,3.3845324265924264,9,0,-15,Morning,109.4
358,2023-06-14,77,10,85.8,3.309623177300163,17,0,-15,Afternoon,85.8
358,2023-06-15,77,21,71.76190476190476,3.446570879722922,10,0,-4,Morning,71.76190476190476
358,2023-06-16,77,12,79.25,3.435330141712972,9,0,-13,Morning,79.25
358,2023-06-17,77,28,81.35714285714286,3.7674894411730593,9,1,3,Morning,81.35714285714286
358,2023-06-18,77,25,105.16,3.7806007527986707,10,0,0,Morning,105.16
358,2023-06-19,77,18,106.94444444444444,3.785131808089108,12,0,-7,Afternoon,106.94444444444444
358,2023-06-20,77,31,120.16129032258064,3.1250988728541618,17,1,6,Afternoon,120.16129032258064
358,2023-06-21,77,22,104.63636363636364,3.453597655660749,15,0,-3,Afternoon,104.63636363636364
364,2023-09-01,29,18,50.833333333333336,1.106276817865006,11,0,-7,Morning,50.833333333333336
364,2023-09-02,29,22,47.77272727272727,1.2746203393565283,10,0,-3,Morning,47.77272727272727
364,2023-09-03,29,18,67.22222222222223,1.323091318751323,8,0,-7,Morning,67.22222222222223
364,2023-09-05,29,32,63.1875,1.1421416109435956,8,1,7,Morning,63.1875
364,2023-09-06,29,23,39.130434782608695,1.1412338190925115,11,0,-2,Morning,39.130434782608695
364,2023-09-07,29,23,43.47826086956522,1.0272162187019616,15,0,-2,Afternoon,43.47826086956522
364,2023-09-08,29,32,49.9375,1.2475735503563992,8,1,7,Morning,49.9375
364,2023-09-09,29,50,69.9,1.2138553086394976,16,1,25,Afternoon,69.9
364,2023-09-10,29,31,52.03225806451613,1.2167679325124474,9,1,6,Morning,52.03225806451613
364,2023-09-11,29,25,64.48,1.228538878787656,8,0,0,Morning,64.48
364,2023-09-12,29,23,40.0,1.179380219606151,8,0,-2,Morning,40.0
364,2023-09-13,29,20,40.1,1.2173747168473308,15,0,-5,Afternoon,40.1
364,2023-09-14,29,37,70.10810810810811,1.1782293340203374,8,1,12,Morning,70.10810810810811
364,2023-09-15,29,18,49.611111111111114,1.0372272719808902,10,0,-7,Morning,49.611111111111114
364,2023-09-16,29,28,68.92857142857143,1.2677310962241684,8,1,3,Morning,68.92857142857143
364,2023-09-17,29,20,45.85,1.1150376130071187,15,0,-5,Afternoon,45.85
364,2023-09-18,29,28,54.535714285714285,1.2545600046675538,10,1,3,Morning,54.535714285714285
364,2023-09-19,29,29,59.58620689655172,1.1221980841701855,8,1,4,Morning,59.58620689655172
364,2023-09-20,29,28,48.535714285714285,1.2155711799028883,8,1,3,Morning,48.535714285714285
364,2023-09-21,29,38,54.421052631578945,1.302848548581817,10,1,13,Morning,54.421052631578945
364,2023-09-22,29,35,61.25714285714286,1.1950486652296595,11,1,10,Morning,61.25714285714286
364,2023-09-24,29,32,78.0,1.1696060027945014,10,1,7,Morning,78.0
364,2023-09-25,29,33,56.39393939393939,1.138122534013159,8,1,8,Morning,56.39393939393939
364,2023-09-26,29,31,61.70967741935484,1.1383040083599045,8,1,6,Morning,61.70967741935484
364,2023-09-27,29,43,60.883720930232556,1.1593491278927315,11,1,18,Morning,60.883720930232556
364,2023-09-28,29,39,59.794871794871796,1.2159076757103635,8,1,14,Morning,59.794871794871796
