courier_id,accept_date,region_id,task_count,avg_delivery_duration_min,avg_distance_km,delivery_hour_mode,high_load,task_count_c,hour_bin,log_duration
291,2023-10-05,2,56,118.125,1.8820141401648645,8,1,21,Morning,4.771743385813907
291,2023-10-06,2,46,227.8695652173913,2.1627031221134003,14,1,11,Afternoon,5.4287733828730165
291,2023-10-07,2,53,193.20754716981133,1.9828328961993822,11,1,18,Morning,5.263764985041377
291,2023-10-08,2,53,139.64150943396226,2.0344966794281465,8,1,18,Morning,4.939078491645344
291,2023-10-09,2,53,180.41509433962264,1.9877134303965727,8,1,18,Morning,5.195260275633927
291,2023-10-10,2,43,177.1627906976744,1.8363850844582545,8,1,8,Morning,5.1770690313449865
291,2023-10-11,2,53,183.41509433962264,1.6551263004786123,8,1,18,Morning,5.211751859268947
291,2023-10-12,2,56,175.76785714285714,1.9865188093807906,8,1,21,Morning,5.169164130894062
291,2023-10-13,2,33,244.1818181818182,1.558459750692715,9,0,-2,Morning,5.497913104284812
291,2023-10-14,2,37,280.4054054054054,1.9960783751162763,9,1,2,Morning,5.636236432454675
291,2023-10-15,2,35,260.74285714285713,1.881690952373901,13,0,0,Afternoon,5.563534699997934
291,2023-10-16,2,33,277.8484848484849,1.6184566342115747,9,0,-2,Morning,5.627075946583421
291,2023-10-17,2,38,345.2105263157895,1.9712578889281323,11,1,3,Morning,5.844154452127295
291,2023-10-18,2,49,105.42857142857143,1.9823596104587056,8,1,14,Morning,4.658033675545159
291,2023-10-19,2,47,119.19148936170212,2.0356853992217308,7,1,12,Morning,4.780731354109995
291,2023-10-20,2,44,116.0909090909091,1.8595044380370815,8,1,9,Morning,4.754373583234169
291,2023-10-21,2,41,226.6829268292683,1.886643601643334,8,1,6,Morning,5.423552242940616
291,2023-10-22,2,31,154.16129032258064,1.7677395625065842,19,0,-4,Evening,5.037999394093012
291,2023-10-23,2,30,100.5,1.9690943946699948,9,0,-5,Morning,4.61015772749913
291,2023-10-24,2,29,109.41379310344827,2.1011334935350905,10,0,-6,Morning,4.695136961596721
291,2023-10-25,2,27,171.14814814814815,481.98799730428806,8,0,-8,Morning,5.142529544865937
291,2023-10-26,2,40,192.025,1.9671157733628029,16,1,5,Afternoon,5.257625571884746
291,2023-10-27,2,31,254.1290322580645,2.123396655493734,8,0,-4,Morning,5.537842139045705
291,2023-10-28,2,33,236.8181818181818,2.117236460500712,16,0,-2,Afternoon,5.467292681389097
291,2023-10-29,2,11,289.90909090909093,2.186949519367825,8,0,-24,Morning,5.669567394211687
291,2023-10-30,2,19,103.47368421052632,1.8435163388693174,17,0,-16,Afternoon,4.639317321540672
291,2023-10-31,2,10,155.5,2.1101791576016335,8,0,-25,Morning,5.0466457316192885
294,2023-08-23,8,13,85.3076923076923,0.3604313400446729,10,0,-22,Morning,4.44626462988883
294,2023-08-24,8,11,67.81818181818181,0.4840619112142317,11,0,-24,Morning,4.216830327405391
294,2023-08-25,8,23,152.2608695652174,3.0585537102496256,9,0,-12,Morning,5.025595296916648
294,2023-08-26,8,19,109.26315789473684,3.2009056836176093,16,0,-16,Afternoon,4.693759265119339
294,2023-08-27,8,33,107.42424242424242,3.1996442948016184,9,0,-2,Morning,4.676785877499747
294,2023-08-28,8,30,105.76666666666667,3.0881106009670924,8,0,-5,Morning,4.66123540992104
294,2023-08-29,8,11,89.54545454545455,3.1835005571526978,9,0,-24,Morning,4.494746368373718
301,2023-05-10,44,2,37.0,0.12223120293027592,14,0,-33,Afternoon,3.6109179126442243
301,2023-05-11,44,1,164.0,1.6498461979103007,13,0,-34,Afternoon,5.099866427824199
301,2023-05-12,44,2,71.5,1.5562011220439889,16,0,-33,Afternoon,4.269697449699962
301,2023-05-18,44,1,319.0,0.041470703866928124,13,0,-34,Afternoon,5.765191102784844
301,2023-05-20,46,1,377.0,1.2878932200789193,11,0,-34,Morning,5.932245187448011
301,2023-05-21,46,2,64.0,3.0420341091971483,17,0,-33,Afternoon,4.1588830833596715
301,2023-07-15,44,25,167.0,0.8452947669237715,19,0,-10,Evening,5.117993812416755
301,2023-07-16,44,36,86.77777777777777,0.7101022289529342,12,1,1,Afternoon,4.463350572503466
301,2023-07-17,44,20,61.15,0.5897960157732983,15,0,-15,Afternoon,4.113329862133181
301,2023-07-18,44,41,57.926829268292686,0.7088399535000549,15,1,6,Afternoon,4.059180649764434
301,2023-07-19,44,12,115.0,1.0230257220383658,10,0,-23,Morning,4.74493212836325
301,2023-07-21,44,42,69.0952380952381,0.6044098608689767,15,1,7,Afternoon,4.235485815160765
301,2023-07-22,44,48,61.5625,0.43773604702552,9,1,13,Morning,4.120052918932307
301,2023-07-26,44,39,96.28205128205128,1.4055033140809376,16,1,4,Afternoon,4.567281918068589
301,2023-07-27,44,32,74.0625,1.525163504394633,8,0,-3,Morning,4.30490933132945
301,2023-08-02,44,42,77.4047619047619,1.2873907364395507,16,1,7,Afternoon,4.349048302020537
301,2023-08-03,44,41,81.5609756097561,1.2266769979764103,15,1,6,Afternoon,4.401350907500285
301,2023-08-04,44,47,95.23404255319149,1.3572035057687593,10,1,12,Morning,4.556337467721757
301,2023-08-05,44,39,77.2051282051282,1.2667622267749032,15,1,4,Afternoon,4.346465882352088
301,2023-08-06,44,41,65.46341463414635,1.267749302323168,16,1,6,Afternoon,4.181491431387265
301,2023-08-07,44,35,103.71428571428571,1.2763931470302228,8,0,0,Morning,4.641639865769482
301,2023-08-08,44,42,69.92857142857143,1.4648065600639797,12,1,7,Afternoon,4.2474743129152515
301,2023-08-26,71,19,144.94736842105263,2.909195732478407,8,0,-16,Morning,4.9763707001221595
304,2023-06-09,2,15,75.53333333333333,1.5539840456989635,16,0,-20,Afternoon,4.324574059925796
304,2023-06-10,2,8,107.0,1.5796652564958595,16,0,-27,Afternoon,4.672828834461906
304,2023-07-01,2,18,107.22222222222223,1.986814921046574,16,0,-17,Afternoon,4.674903524002767
304,2023-07-02,2,10,49.1,2.3185700032881194,16,0,-25,Afternoon,3.893859034800475
304,2023-07-03,2,10,55.4,2.289905319916879,16,0,-25,Afternoon,4.014579593753238
304,2023-07-04,2,10,71.0,2.323269594030615,16,0,-25,Afternoon,4.2626798770413155
304,2023-07-06,2,3,89.0,5.35424762711693,18,0,-32,Evening,4.48863636973214
304,2023-07-07,2,4,98.0,2.1221643693677508,18,0,-31,Evening,4.584967478670572
304,2023-07-08,2,4,83.75,2.0715126789347202,18,0,-31,Evening,4.427836170705175
304,2023-07-09,2,4,84.25,2.2716841574071123,18,0,-31,Evening,4.433788569232471
304,2023-07-10,2,2,69.5,2.287550375008605,19,0,-33,Evening,4.241326752570746
304,2023-07-11,2,5,71.0,2.293761187077685,18,0,-30,Evening,4.2626798770413155
304,2023-07-12,2,2,68.5,2.3323093315220174,19,0,-33,Evening,4.22683374526818
304,2023-07-15,2,8,64.0,2.7259233019402114,19,0,-27,Evening,4.1588830833596715
304,2023-07-16,2,6,72.33333333333333,2.7271510431147257,18,0,-29,Evening,4.28128506487235
304,2023-07-17,2,6,48.0,1.611726931712212,18,0,-29,Evening,3.871201010907891
304,2023-07-18,2,4,66.25,4.413012370948931,16,0,-31,Afternoon,4.193435464866331
304,2023-07-19,2,5,69.8,2.123980265375304,16,0,-30,Afternoon,4.2456340097683265
304,2023-07-20,2,9,54.888888888888886,2.0212472716462813,19,0,-26,Evening,4.005310939851703
304,2023-07-21,2,14,47.142857142857146,1.5972197821974805,17,0,-21,Afternoon,3.8531825054052127
304,2023-07-22,2,12,67.58333333333333,1.9041772940046557,16,0,-23,Afternoon,4.213361404327412
304,2023-07-24,2,14,100.0,1.9094612379242455,16,0,-21,Afternoon,4.605170185988092
304,2023-07-25,2,19,56.94736842105263,2.197477187648035,15,0,-16,Afternoon,4.042127480239986
304,2023-07-26,2,1,71.0,0.8181194433803657,18,0,-34,Evening,4.2626798770413155
304,2023-07-27,2,3,63.0,2.217354992175762,18,0,-32,Evening,4.143134726391533
304,2023-08-10,2,12,74.08333333333333,2.3217316609523273,19,0,-23,Evening,4.305190585725904
304,2023-08-11,2,8,60.125,1.9554922722178054,19,0,-27,Evening,4.096425728425925
304,2023-08-26,2,22,64.86363636363636,1.6137172804290136,18,0,-13,Evening,4.17228716411852
304,2023-08-27,2,17,53.8235294117647,1.6834706083243551,17,0,-18,Afternoon,3.9857107212193053
304,2023-08-28,2,18,48.44444444444444,1.8352584733781616,17,0,-17,Afternoon,3.880417666012815
315,2023-05-04,9,1,235.0,2.917056295311221,10,0,-34,Morning,5.459585514144159
315,2023-05-05,9,4,259.0,2.7701328283401097,9,0,-31,Morning,5.556828061699537
315,2023-05-06,9,1,490.0,2.8687170837742233,10,0,-34,Morning,6.111533784712563
315,2023-05-07,9,5,105.6,5.783613438012623,14,0,-30,Afternoon,4.659658371272161
315,2023-05-11,9,10,257.8,20.800600466758496,10,0,-25,Morning,5.552184090505087
315,2023-05-12,9,3,401.3333333333333,21.460484502382428,10,0,-32,Morning,5.994792337200656
315,2023-05-13,9,4,299.25,23.02696886269737,11,0,-31,Morning,5.701279344438083
315,2023-05-14,9,4,397.25,4.776859322404615,10,0,-31,Morning,5.984565805416826
315,2023-05-15,9,2,495.5,24.093092388401192,10,0,-33,Morning,6.111533784712563
315,2023-05-16,9,1,428.0,4.130402022923983,10,0,-34,Morning,6.059123195581797
315,2023-05-17,9,2,300.0,6.376655936864328,10,0,-33,Morning,5.703782474656201
315,2023-05-18,9,7,353.2857142857143,21.2141197052701,9,0,-28,Morning,5.867277118466103
315,2023-05-19,9,1,47.0,4.11813111724921,16,0,-34,Afternoon,3.8501476017100584
315,2023-05-20,9,3,324.0,3.7193992583885067,10,0,-32,Morning,5.780743515792329
315,2023-05-21,9,2,322.5,4.159654397384264,10,0,-33,Morning,5.776103136235827
315,2023-05-22,9,3,385.3333333333333,22.39355823273188,10,0,-32,Morning,5.954108760564213
315,2023-05-23,9,2,297.0,4.13286268521793,13,0,-33,Afternoon,5.6937321388027
315,2023-05-24,9,3,85.33333333333333,5.96217728726385,12,0,-32,Afternoon,4.446565155811452
315,2023-05-26,9,4,298.75,23.23214080672729,12,0,-31,Afternoon,5.699607103245721
315,2023-05-27,9,3,141.66666666666666,17.288757412477956,11,0,-32,Morning,4.953476880256307
315,2023-05-28,9,2,296.5,2.7035677458502563,10,0,-33,Morning,5.69204721843778
315,2023-05-29,9,4,163.5,4.133870285114089,10,0,-31,Morning,5.096812990337308
315,2023-05-30,9,4,147.0,2.436209064095191,9,0,-31,Morning,4.990432586778736
315,2023-05-31,9,5,72.6,5.308388790838799,10,0,-30,Morning,4.28496492183075
315,2023-06-01,9,8,163.0,5.83620920347981,9,0,-27,Morning,5.093750200806762
315,2023-06-02,9,14,75.42857142857143,6.611803318212344,10,0,-21,Morning,4.323186134650948
315,2023-06-03,9,23,64.0,4.652075126310382,10,0,-12,Morning,4.1588830833596715
315,2023-06-04,9,22,122.0909090909091,6.562484694535001,14,0,-13,Afternoon,4.804765923724867
315,2023-06-05,9,22,175.3181818181818,5.83735466071706,15,0,-13,Afternoon,5.166602504849912
315,2023-06-06,9,19,116.47368421052632,7.395287741169461,15,0,-16,Afternoon,4.75766536088461
315,2023-06-07,9,15,117.8,7.412945738781491,13,0,-20,Afternoon,4.768988271217486
315,2023-06-08,9,24,97.875,7.795257636990357,11,0,-11,Morning,4.5836911543109675
315,2023-06-09,9,19,128.0,6.944875612150768,11,0,-16,Morning,4.852030263919617
315,2023-06-10,9,17,105.41176470588235,6.7492793292194895,15,0,-18,Afternoon,4.65787424947866
315,2023-06-11,9,23,117.56521739130434,6.551085132132672,16,0,-12,Afternoon,4.766993221233705
315,2023-06-12,9,25,156.16,6.849486557029234,15,0,-10,Afternoon,5.050881122664783
315,2023-06-13,9,19,94.21052631578948,7.149078266200269,16,0,-16,Afternoon,4.545531919668361
315,2023-06-14,9,16,129.5,7.41022730138817,9,0,-19,Morning,4.863680881139593
315,2023-06-15,9,14,88.92857142857143,6.2675178619040555,10,0,-21,Morning,4.487833479283549
315,2023-06-16,9,9,89.22222222222223,6.658916819300942,9,0,-26,Morning,4.4911301366105425
315,2023-06-17,9,8,86.75,7.066185004355103,12,0,-27,Afternoon,4.4630304188269685
315,2023-06-18,9,29,99.62068965517241,7.277691563840982,17,0,-6,Afternoon,4.601369870479761
315,2023-06-19,9,19,111.47368421052632,6.509183975117126,10,0,-16,Morning,4.713788546994912
315,2023-06-20,9,18,86.44444444444444,7.3058791201822215,10,0,-17,Morning,4.459501946842172
315,2023-06-21,9,20,164.15,6.990864986512973,10,0,-15,Morning,5.100780643947601
315,2023-06-22,9,36,115.69444444444444,8.688685884422188,10,1,1,Morning,4.750952616144833
315,2023-06-23,9,20,107.3,11.14875474046988,10,0,-15,Morning,4.675628649636653
315,2023-06-24,9,26,126.0,10.306083911635712,10,0,-9,Morning,4.836281906951478
315,2023-06-25,9,21,108.57142857142857,9.47761261237189,13,0,-14,Afternoon,4.6874082842250635
315,2023-06-26,9,32,148.59375,9.941736254422851,9,0,-3,Morning,5.001216072179764
315,2023-06-27,9,18,82.55555555555556,8.721022610919485,13,0,-17,Afternoon,4.41347146738154
315,2023-06-28,9,17,168.64705882352942,12.530850741403768,11,0,-18,Morning,5.127808121827154
315,2023-06-29,9,15,125.93333333333334,6.7410323568313775,11,0,-20,Morning,4.8357526663993
315,2023-07-01,9,34,145.64705882352942,7.696087661028245,15,0,-1,Afternoon,4.981186289748271
315,2023-07-23,9,8,76.625,8.02053445481769,11,0,-27,Morning,4.338923394256375
315,2023-07-24,9,27,141.96296296296296,8.84407309688031,9,0,-8,Morning,4.955566199376226
315,2023-07-25,9,25,154.96,8.46564902958632,9,0,-10,Morning,5.043167019098741
315,2023-07-26,9,25,169.36,7.257961393224279,9,0,-10,Morning,5.13202662682661
315,2023-07-27,9,37,166.35135135135135,7.436725573538844,10,1,2,Morning,5.11410212597433
315,2023-07-28,9,30,148.26666666666668,7.55382420738989,9,0,-5,Morning,4.9990124542682635
315,2023-07-29,9,28,203.71428571428572,7.52290627046997,9,0,-7,Morning,5.316718451918928
315,2023-07-30,9,37,142.78378378378378,7.777613671372329,10,1,2,Morning,4.961331484520091
315,2023-07-31,9,23,151.2608695652174,7.392885001630841,9,0,-12,Morning,5.019005959222793
315,2023-08-01,9,21,222.14285714285714,7.794872071192545,9,0,-14,Morning,5.403320675558021
315,2023-08-02,9,32,176.15625,7.450373576866746,10,0,-3,Morning,5.171371385281849
315,2023-08-03,9,32,284.09375,7.141296112266476,10,0,-3,Morning,5.6493042893221315
315,2023-08-04,9,26,116.8076923076923,7.441748645261417,9,0,-9,Morning,4.760528927024267
315,2023-08-05,9,24,91.58333333333333,7.821481955201032,10,0,-11,Morning,4.517249304615621
315,2023-08-06,9,26,102.76923076923077,7.236944045661631,9,0,-9,Morning,4.6324859966350544
315,2023-08-07,9,16,114.9375,7.500986420032677,9,0,-19,Morning,4.74438850236454
315,2023-08-08,9,19,104.84210526315789,7.654148814830768,9,0,-16,Morning,4.652455458978103
315,2023-08-09,9,15,106.8,7.314373673513752,9,0,-20,Morning,4.6709579265260945
315,2023-08-10,9,26,91.46153846153847,6.766120326981266,15,0,-9,Afternoon,4.515918539229245
315,2023-08-11,9,31,210.48387096774192,6.8307817460142095,15,0,-4,Afternoon,5.3494090277057476
315,2023-08-12,9,39,169.51282051282053,7.213667503581303,15,1,4,Afternoon,5.132928561203932
315,2023-08-13,9,35,153.0857142857143,7.798231531163643,10,0,0,Morning,5.03099798861514
315,2023-08-14,9,24,272.5416666666667,7.324547296283053,10,0,-11,Morning,5.607791507613268
315,2023-08-17,9,8,72.375,6.304278968737915,16,0,-27,Afternoon,4.281860935893159
315,2023-08-19,9,17,156.52941176470588,7.40966376457823,10,0,-18,Morning,5.053243926921473
315,2023-08-20,9,17,211.52941176470588,6.348505328837308,9,0,-18,Morning,5.354364051535295
315,2023-08-21,9,5,58.0,6.220457946969853,15,0,-30,Afternoon,4.060443010546419
315,2023-08-22,9,15,230.73333333333332,7.610102477172246,9,0,-20,Morning,5.441262642533134
315,2023-08-23,9,16,297.375,6.586944909123675,9,0,-19,Morning,5.6949939686231215
315,2023-08-24,9,15,224.93333333333334,6.781775313866417,9,0,-20,Morning,5.415804062003703
315,2023-08-25,9,19,251.42105263157896,7.488785714641151,9,0,-16,Morning,5.527129034223521
315,2023-08-26,9,19,235.31578947368422,7.17302266726283,9,0,-16,Morning,5.460928397067541
315,2023-08-27,9,19,237.73684210526315,8.77947848540028,9,0,-16,Morning,5.471164356488163
315,2023-08-28,9,17,326.7647058823529,6.0225271032659995,9,0,-18,Morning,5.789240358017515
315,2023-08-29,9,14,277.7857142857143,7.437047206012603,9,0,-21,Morning,5.626850004540489
315,2023-08-30,9,19,263.42105263157896,6.896721911451098,12,0,-16,Afternoon,5.573753712582881
315,2023-08-31,9,21,359.2857142857143,6.272092941169353,10,0,-14,Morning,5.884117933478526
315,2023-09-01,9,18,345.1111111111111,7.497933321640029,9,0,-17,Morning,5.843866426372413
315,2023-09-02,9,22,282.0,6.764481407631627,10,0,-13,Morning,5.641907070938114
315,2023-09-03,9,25,163.12,6.830894143062568,11,0,-10,Morning,5.0944861262662
315,2023-09-04,9,25,211.56,6.469301675032194,10,0,-10,Morning,5.354508646197779
315,2023-09-05,9,23,218.1304347826087,7.337041546663033,12,0,-12,Afternoon,5.385093208555103
315,2023-09-06,9,23,236.56521739130434,6.830662734518933,12,0,-12,Afternoon,5.466223930556776
315,2023-09-07,9,20,217.85,7.231533396215153,9,0,-15,Morning,5.383806752563451
315,2023-09-08,9,38,197.3421052631579,6.684490056889224,11,1,3,Morning,5.284938797575004
315,2023-09-09,9,34,251.64705882352942,7.5436426607535125,12,0,-1,Afternoon,5.528027545586135
315,2023-09-10,9,25,242.44,6.422001234808776,12,0,-10,Afternoon,5.4907542570830845
315,2023-09-11,9,24,240.29166666666666,6.742377026145996,12,0,-11,Afternoon,5.481853463267467
315,2023-09-12,9,26,255.57692307692307,7.393642764436352,10,0,-9,Morning,5.543523433125864
315,2023-09-13,9,17,273.5882352941176,6.775221889805045,11,0,-18,Morning,5.611624185167881
315,2023-09-14,9,21,198.04761904761904,7.539479051058851,11,0,-14,Morning,5.288507502019488
315,2023-09-15,9,16,226.8125,6.653349541849332,14,0,-19,Afternoon,5.4241236849732894
315,2023-09-16,9,16,264.625,5.871698972664646,11,0,-19,Morning,5.578313729455029
315,2023-09-17,9,26,255.96153846153845,6.047641866729351,11,0,-9,Morning,5.54502719280773
315,2023-09-18,9,23,150.91304347826087,6.837539783278648,15,0,-12,Afternoon,5.016703799932636
315,2023-09-19,9,18,208.16666666666666,7.795041840875502,11,0,-17,Morning,5.338339040897522
315,2023-09-20,9,24,203.54166666666666,6.370529942471088,11,0,-11,Morning,5.3158707341289375
315,2023-09-21,9,14,261.7142857142857,4.7691263330102345,9,0,-21,Morning,5.567253396178763
315,2023-09-22,9,17,225.1764705882353,5.893399536186333,11,0,-18,Morning,5.416884408516629
315,2023-09-23,9,15,156.53333333333333,6.206485276819284,11,0,-20,Morning,5.053268979845777
315,2023-09-24,9,21,252.1904761904762,6.223533628282286,10,0,-14,Morning,5.530184659893421
315,2023-09-25,9,15,198.4,7.430322222564044,11,0,-20,Morning,5.290285194850773
315,2023-09-26,9,17,228.05882352941177,7.0106056554419345,10,0,-18,Morning,5.429603593614713
315,2023-09-27,9,26,223.84615384615384,6.159744766313981,11,0,-9,Morning,5.4109590027040015
315,2023-09-28,9,17,233.23529411764707,6.848280914098609,11,0,-18,Morning,5.452047790012732
315,2023-09-29,9,24,230.95833333333334,7.101941433860806,10,0,-11,Morning,5.442237319071859
315,2023-09-30,9,20,267.5,6.777874643259859,11,0,-15,Morning,5.589119566336061
315,2023-10-01,9,13,227.53846153846155,9.462405465729601,9,0,-22,Morning,5.427319285809208
315,2023-10-02,9,17,165.76470588235293,5.8589935412505065,16,0,-18,Afternoon,5.110569348402409
315,2023-10-03,9,25,270.28,6.677418092353577,11,0,-10,Morning,5.599458458683974
315,2023-10-04,9,19,280.5263157894737,6.282567023934457,9,0,-16,Morning,5.63666753799345
315,2023-10-05,9,22,261.6363636363636,6.656971719958372,9,0,-13,Morning,5.5669556146489425
315,2023-10-06,9,12,250.5,7.585672272200724,9,0,-23,Morning,5.523458920524919
315,2023-10-07,9,17,284.05882352941177,6.7777857750565795,9,0,-18,Morning,5.649181341817326
315,2023-10-08,9,18,210.5,6.381305331562965,9,0,-17,Morning,5.349485653122436
315,2023-10-09,9,16,149.5,6.774456675480911,9,0,-19,Morning,5.0072963928307415
315,2023-10-10,9,14,264.35714285714283,6.491770496279464,8,0,-21,Morning,5.577301002770898
315,2023-10-11,9,18,235.05555555555554,6.520223645266206,8,0,-17,Morning,5.459821892823903
315,2023-10-12,9,15,177.73333333333332,6.9081990121197,9,0,-20,Morning,5.180284299636444
315,2023-10-13,9,25,139.52,5.892351376730703,9,0,-10,Morning,4.938207960160669
315,2023-10-14,9,26,255.84615384615384,6.340385693008903,10,0,-9,Morning,5.544576302291336
315,2023-10-15,9,18,276.8888888888889,6.134896710225437,10,0,-17,Morning,5.623616302571125
315,2023-10-16,9,18,218.83333333333334,6.297547674119417,11,0,-17,Morning,5.3883104050747415
315,2023-10-17,9,5,233.4,5.2797740355952465,16,0,-30,Afternoon,5.452753719852455
315,2023-10-18,9,5,266.4,4.838674548198872,9,0,-30,Morning,5.584998938666234
315,2023-10-19,9,2,363.5,3.734768017054094,10,0,-33,Morning,5.895779296973574
315,2023-10-20,9,16,171.3125,7.323192192671217,9,0,-19,Morning,5.143489374063004
315,2023-10-21,9,3,393.6666666666667,10.97770614667065,9,0,-32,Morning,5.975504527529253
315,2023-10-22,9,3,228.0,8.657321949919876,10,0,-32,Morning,5.429345628954441
315,2023-10-23,9,5,223.2,6.493982883014302,17,0,-30,Afternoon,5.408068230507156
315,2023-10-24,9,2,315.5,5.037240118389917,12,0,-33,Afternoon,5.754158681981268
315,2023-10-25,9,4,480.5,8.115479382955838,10,0,-31,Morning,6.111533784712563
315,2023-10-26,9,4,407.0,8.42267407779593,10,0,-31,Morning,6.008813185442595
315,2023-10-27,9,18,160.33333333333334,6.127618583814753,15,0,-17,Afternoon,5.077254981437652
315,2023-10-28,9,40,146.175,7.139795421661613,9,1,5,Morning,4.984804534061734
315,2023-10-29,9,21,223.71428571428572,6.420894026416942,10,0,-14,Morning,5.410369727495435
315,2023-10-30,9,31,221.6451612903226,6.738080112630037,9,0,-4,Morning,5.401077730545929
315,2023-10-31,9,30,214.73333333333332,7.035519351103889,11,0,-5,Morning,5.369396948228989
329,2023-06-15,84,1,229.0,0.05800666201358643,14,0,-34,Afternoon,5.43372200355424
329,2023-06-17,84,1,7.0,0.057837615876837806,17,0,-34,Afternoon,2.8526314299133175
329,2023-06-21,84,1,136.0,0.04990047491221465,10,0,-34,Morning,4.912654885736052
329,2023-06-23,84,2,101.5,0.05633186290310708,11,0,-33,Morning,4.620058798481842
329,2023-07-14,84,6,43.5,0.05665451542039682,18,0,-29,Evening,3.7727609380946383
329,2023-07-15,84,4,19.5,0.20514624701622725,19,0,-31,Evening,2.970414465569701
329,2023-07-16,84,1,5.0,0.059337818626875684,19,0,-34,Evening,2.8526314299133175
329,2023-07-17,84,1,1.0,0.0666846592920349,15,0,-34,Afternoon,2.8526314299133175
329,2023-07-18,84,1,21.0,0.7522444358940014,14,0,-34,Afternoon,3.044522437723423
329,2023-07-19,84,1,2.0,0.061487905296981865,19,0,-34,Evening,2.8526314299133175
329,2023-07-20,84,1,3.0,0.06966835340078281,18,0,-34,Evening,2.8526314299133175
329,2023-07-22,84,3,29.333333333333332,0.9849210134283024,16,0,-32,Afternoon,3.378724525810097
329,2023-07-24,84,2,28.5,0.38762488410731366,18,0,-33,Evening,3.349904087274605
329,2023-07-28,84,2,19.0,0.8829145007271704,16,0,-33,Afternoon,2.9444389791664403
329,2023-07-29,84,1,43.0,0.06268132774613931,16,0,-34,Afternoon,3.7612001156935624
329,2023-08-01,84,2,86.0,1.969183586871697,17,0,-33,Afternoon,4.454347296253507
329,2023-08-02,84,2,70.5,0.055462363198145924,14,0,-33,Afternoon,4.255612709818223
329,2023-08-04,84,2,90.0,0.04215590152936401,16,0,-33,Afternoon,4.499809670330265
329,2023-08-05,84,1,59.0,0.0639120420053193,19,0,-34,Evening,4.07753744390572
329,2023-08-06,84,1,9.0,4.959070034385613,18,0,-34,Evening,2.8526314299133175
329,2023-08-08,84,2,165.0,0.05512196494207199,13,0,-33,Afternoon,5.10594547390058
329,2023-08-10,84,1,76.0,0.06439618633781463,17,0,-34,Afternoon,4.330733340286331
329,2023-08-11,84,1,4.0,0.0764160591378352,17,0,-34,Afternoon,2.8526314299133175
329,2023-08-13,84,1,15.0,0.06909826808951529,18,0,-34,Evening,2.8526314299133175
329,2023-08-14,84,1,53.0,0.04726912231975717,19,0,-34,Evening,3.970291913552122
329,2023-08-15,84,1,1.0,0.049865645179170755,16,0,-34,Afternoon,2.8526314299133175
329,2023-08-16,84,4,85.5,0.6519798133941261,17,0,-31,Afternoon,4.448516375942715
329,2023-08-17,84,2,22.5,1.4013357609968717,16,0,-33,Afternoon,3.1135153092103742
329,2023-08-18,84,9,42.55555555555556,0.9069644116701474,15,0,-26,Afternoon,3.7508104118444265
329,2023-08-19,84,9,49.0,1.1855293610355762,15,0,-26,Afternoon,3.8918202981106265
329,2023-08-20,84,12,38.75,1.1820077296826068,16,0,-23,Afternoon,3.657130755799356
329,2023-08-21,84,7,51.42857142857143,0.957172230761195,18,0,-28,Evening,3.9401938823948424
329,2023-08-22,84,6,27.5,1.2280953755554653,16,0,-29,Afternoon,3.3141860046725258
329,2023-08-23,84,2,17.5,0.36444239902051917,16,0,-33,Afternoon,2.8622008809294686
329,2023-08-24,84,1,133.0,0.0610833912594275,18,0,-34,Evening,4.890349128221754
329,2023-08-25,84,1,92.0,5.5234465144827345,15,0,-34,Afternoon,4.5217885770490405
329,2023-08-27,84,5,47.2,1.055101623899842,16,0,-30,Afternoon,3.8543938925915096
329,2023-08-28,84,6,49.5,1.3765150844966083,18,0,-29,Evening,3.901972669574645
329,2023-08-29,84,6,34.833333333333336,0.9442129289437621,16,0,-29,Afternoon,3.550574782736756
329,2023-08-30,84,2,76.5,1.3118687017413109,18,0,-33,Evening,4.33729074083249
329,2023-08-31,84,2,26.5,1.3817557702410945,16,0,-33,Afternoon,3.2771447329921766
329,2023-09-01,84,6,39.833333333333336,1.024861317333205,18,0,-29,Evening,3.6847040827034556
329,2023-09-02,84,1,10.0,1.2494907168116858,19,0,-34,Evening,2.8526314299133175
329,2023-09-03,84,3,49.333333333333336,1.1301119750497344,14,0,-32,Afternoon,3.8985999850960056
329,2023-09-05,84,1,2.0,0.0643961643219513,16,0,-34,Afternoon,2.8526314299133175
329,2023-09-06,84,1,82.0,0.0411928281019572,18,0,-34,Evening,4.406719247264253
329,2023-09-08,84,1,25.0,0.07177460085413538,17,0,-34,Afternoon,3.2188758248682006
329,2023-09-09,84,5,55.0,0.6808526205626166,18,0,-30,Evening,4.007333185232471
329,2023-09-10,84,6,33.5,0.7629579441441976,17,0,-29,Afternoon,3.5115454388310208
329,2023-09-11,84,1,31.0,0.05942163958374902,19,0,-34,Evening,3.4339872044851463
329,2023-09-13,84,1,28.0,0.05895215322957057,12,0,-34,Afternoon,3.332204510175204
329,2023-09-16,84,2,34.0,1.3164028572049906,18,0,-33,Evening,3.5263605246161616
329,2023-09-17,84,1,11.0,0.4159064288746628,17,0,-34,Afternoon,2.8526314299133175
329,2023-09-28,84,2,10.5,1.3044153513577985,22,0,-33,Evening,2.8526314299133175
329,2023-10-01,84,1,33.0,1.890438053918246,16,0,-34,Afternoon,3.4965075614664802
